label:'regular'
speed,elevationGradient,heartRate
7.62439,0.103877,168
7.71462,0.0839963,169
8.27726,0.0521912,169.6
8.77479,0.0410266,171
9.18598,0.0313521,172
9.63597,0.044832,175.4
9.78945,0.0809034,179.2
9.71515,0.111167,180.8
9.80415,0.146877,179.8
10.7287,0.13422,185.2
9.78472,-0.0147168,185.6
11.2474,-0.0192045,185
11.1494,0,184.2
9.48866,0.007588,184
9.10117,0.00791107,182.2
9.41745,0.0229361,182.4
8.98873,0.0240301,182
6.48656,0.0332996,181
8.18331,0.0527904,180
7.58695,0.0664299,179.6
7.57782,0.0665099,178.8
9.07276,0.0634867,179.6
11.0006,0.0327254,181.2
11.1332,0.00646716,188.2
8.6043,0.00836791,190.2
11.1064,-0.0259311,190.4
11.5035,-0.0312948,192.8
10.4592,-0.075723,193.6
9.91297,-0.101685,195
13.1277,-0.0987227,195.8
9.87367,-0.0729212,196
9.7449,-0.0517194,196
9.87156,-0.0364684,195.2
12.0792,-0.0238426,194
9.11338,0.00790048,193
10.3717,0.0138839,191.6
10.9093,0.0263994,189.6
10.7379,0.026821,187
11.1044,0.0389036,186.2
11.2259,0.0962064,185
10.207,0.0705399,184
9.41581,0.0229401,183
10.1391,0,177.8
10.3898,-0.0138598,173.6
10.6062,-0.0067885,172.2
12.0206,-0.00598969,172
12.2948,-0.0117122,171.8
12.9379,-0.0166952,170.8
11.838,-0.0243285,172.8
10.5142,-0.0205436,174
11.1961,-0.0257233,174.2
10.1345,-0.0284179,173.4
11.897,-0.0121038,172.6
11.6836,-0.0184875,174.4
13.9775,-0.0257558,176.4
10.0377,-0.0286918,178.8
10.9685,-0.0525141,180.6
9.70852,-0.044497,181.8
11.1274,-0.0323524,186.4
11.0291,-0.0326409,188.2
11.0532,-0.0195418,187.4
10.9275,-0.0131777,187
4.90099,0.0146909,187
3.27145,0,186
9.94481,0.00723996,185.4
12.587,0.0228808,185
11.584,0.0310774,186
11.7263,0.0184201,188.4
11.5991,0,190.8
11.361,-0.00633749,192
11.394,-0.00631913,193.6
11.7795,-0.0122246,194.8
11.2239,-0.0192447,194
11.2992,-0.0254885,193.4
11.2518,-0.019197,192.4
12.558,-0.0172003,191.6
12.2624,-0.0176149,193.2
12.0065,-0.0179903,197
13.1095,-0.0219688,199
11.6444,-0.00618323,197.2
10.8543,0,195.4
13.8884,0.00518418,194.6
14.7359,0.00977203,196
14.1093,0.010206,196
11.333,0.0254124,192.4
9.52673,0.00755769,188.8
10.2059,0.00705476,185.2
11.0549,0.00651296,184
12.662,-0.0056863,183.8
11.1715,-0.0128899,179.6
9.49133,-0.0227576,177.4
10.1711,-0.0353944,176.2
10.8722,0.0927138,175.4
12.2932,0.117138,176
10.2598,0.0912298,175
11.0764,0.0780036,175
11.8123,0.0426675,174.2
11.6112,0.0248036,174
10.9219,-0.00659224,176.8
10.6899,-0.0134707,179.2
10.9957,-0.0130961,180.8
10.4775,-0.0137438,181
10.7174,-0.00671806,181
12.0892,0.00595573,181
13.3925,0.00537613,180.4
13.2159,0.00544798,177.6
11.893,0,175.6
11.0929,0,174.6
11.0104,0.0130785,175.4
10.7473,0.0133988,173.8
10.6129,0.0339211,172.8
12.89,0.0335144,171.4
12.505,0.07485,170.8
8.97239,0.0962954,170.4
10.3599,0.104248,169
10.3087,0.0907968,167.6
9.98408,0.0793263,164.8
11.4635,0.0753699,160.6
9.47557,0.0987804,160
8.57374,0.0839774,161
10.6866,0.0875859,162.2
10.5631,0.0681616,163
9.80225,0.0514167,161.4
10.1348,0.0426255,159.8
9.86536,0.0218948,159
8.43812,0.0170654,159
8.11756,0.0177393,157.4
11.3859,0.0189709,153.6
10.1478,0.0212854,147.6
10.8122,0.0266366,142.6
11.307,0.0445741,142
10.7115,0.0470521,140.2
11.0194,0.0457374,134.6
11.5189,0.0375037,134.6
11.7445,0.0306526,136.8
11.6497,0.0247216,144.8
11.473,0.0125512,150.2
11.2533,0,158.4
10.9403,0.00658118,162.8
11.3796,0.0126542,166
12.7343,0.0282701,167.8
12.1095,-0.0118915,172.2
13.1755,-0.0109294,175
12.1581,-0.0118439,177
11.4547,-0.00628564,177.4
11.9845,0,178.2
13.738,0,182
11.2961,0.044617,184.6
10.0127,0.122245,182.4
9.92557,0.116064,181
7.96264,0.08138,179.2
7.46611,0.0482179,177.2
10.3152,0.0279201,174
10.5739,0.0272369,172.6
10.5698,0.00681185,171
10.3655,0.00694613,167.2
9.4779,0,165
9.4184,0,167.4
10.9919,0,171.4
12.3667,0,172.4
13.0112,0.0110674,172.8
13.4129,0.00536795,173.8
12.7764,0.00563539,180.8
9.75186,-0.00738321,179.4
9.20204,-0.00782435,177.8
11.3296,-0.0254202,176.2
12.1074,-0.0416274,174.8
11.3677,-0.0443362,175.4
9.48827,-0.0455299,176
10.8614,-0.026516,177.8
12.5366,-0.028716,181.2
13.2012,-0.0109081,181.8
12.2911,0,180.8
11.1058,0.0129662,180
10.4271,0.0276203,179.8
10.1305,0.0284289,179.4
10.5487,0.0409528,179.8
11.6849,0.0554564,179.6
11.6882,0.0431205,179.4
9.67775,0.0223192,179.8
8.34721,0.0172513,178
10.4927,0.0137239,179
