speed,elevationGradient,heartRate
10.4584,-0.0206533,109.6
10.896,-0.0264316,111.6
11.1083,-0.0194448,112.6
11.1238,-0.0258904,117.6
11.0286,-0.00652849,119.6
10.7346,-0.0134146,125
10.0725,0,127.2
10.2734,0.00700841,129.4
10.8931,0.0132194,132
10.4358,0.0137986,135.8
11.2682,0.0127793,143
10.4066,0,151.8
10.2235,0,162
10.9218,0,168
11.1975,-0.00643003,176.4
10.3265,0.00697239,178.6
10.4933,0.0137231,179
10.9987,0.0130925,178.8
12.3266,0.00584101,178
10.2496,0,178
10.9979,0.00654669,178
10.1857,0.00706875,178
10.8669,0.00662563,179.2
11.2503,-0.00639984,179
11.2763,0,178
11.4141,-0.0126159,178
10.4782,-0.0137428,178.4
9.9858,-0.0144205,177.8
13.4943,-0.0160068,178
12.1698,-0.0118325,177
11.1404,-0.00646296,177.4
10.7883,0.00667388,178.8
10.934,0.00658498,178
11.1317,0.019404,178
11.0797,0.0194951,179.2
10.0736,0.0142947,182.2
10.205,0.00705535,183
11.5833,-0.0124317,181.6
10.8313,-0.0132948,180.8
10.8125,-0.0199769,180
10.0013,-0.0287962,177.8
11.0395,-0.0195662,177.8
11.6106,-0.0310062,179
11.4985,-0.0250467,179
12.0944,-0.0238126,177.6
10.2956,-0.00699327,178
10.5381,-0.0136647,179.8
11.9348,-0.0241311,180
11.117,-0.0194298,179.8
11.6649,-0.0246895,180
10.1384,0.0213051,177.6
9.05114,0.0159096,177.4
8.59549,0.00837648,179
8.58405,0.00838765,178.8
9.48444,0.00759138,178
10.4432,0.00689445,177.8
